MSOA11CD,Proportion,Extent,Score,Proportion_Decile,Extent_Decile,Score_Decile
E02004112,0.75,0.6786306741064696,8.156014779068014,5,9,2
E02004113,0,0.1910595314850634,37.98335203094778,1,1,9
E02004114,0.4,0.3602441392703565,11.417291441253989,4,4,3
E02004115,0.16666666666666666,0.4086396104270762,16.97526189432142,2,5,5
E02004116,0,0.2062282459656154,30.853907314629257,1,1,8
E02004117,0,0.6205756251092848,20.947299003322257,1,8,6
E02004118,0,0.47216068527543936,13.814617634027472,1,6,4
E02004119,0.7142857142857143,0.7918821815902397,6.969578421928365,5,9,1
E02004120,0.2,0.3745839387579378,12.403675996932513,3,4,3
E02004121,0.5,0.48480564557000905,8.713809308433031,4,6,2
E02004122,0.5,0.6643592415921754,6.732137547600913,4,8,1
E02004123,0.5,0.5776681558213953,8.811337594767355,4,7,2
E02004124,0.2,0.25410242195350125,21.61998591178407,3,2,6
E02004125,0.16666666666666666,0.1479664158761313,22.3937622941882,2,1,7
E02004126,0.25,0.2512160228898426,20.76732389127325,3,2,6
E02004128,0.16666666666666666,0.30421285536598297,15.682257979474628,2,3,5
E02004129,0,0.9235048270463694,17.260712818696884,1,10,5
E02004130,0,0.43617124981168187,18.50726384913285,1,5,6
E02004131,0.5,0.47430068444654233,9.311594439461883,4,6,2
E02004132,0.2,0.3924353329493872,11.526849041063654,3,5,3
E02004133,0,0.3305044343526334,16.460101962605968,1,4,5
E02004134,0,0.9626014747666081,14.820279991431018,1,10,4
E02004135,0.2,0.6302994015800331,11.962464385390122,3,8,3
E02004136,0.8,0.7657593498490534,8.11663829787234,6,9,2
E02004137,0.3333333333333333,0.7533733133433284,11.464697901049474,4,9,3
E02004138,0.2,0.4919274289946686,12.941964887836143,3,6,4
E02004139,0.25,0.4577005186857904,13.032434617074243,3,6,4
E02004140,1,1,6.882976221928667,6,10,1
E02004141,0.6666666666666666,0.5548698151246085,10.01197652811736,5,7,2
E02004142,0.6666666666666666,0.9456904470300062,8.751390232700551,5,10,2
E02004143,0.75,0.7355140530730367,8.25582991612302,5,9,2
E02004144,0.5,0.6793610000152069,8.248801069055187,4,9,2
E02004145,0.75,0.7413275517011341,8.907580887258172,5,9,2
E02004146,0,0.30622593943920934,16.744896970524017,1,3,5
E02004147,0,0.21368715083798884,21.575477374301677,1,2,6
E02004148,0,0.5774946594216404,17.186398937619177,1,7,5
E02004149,1,1,4.234186549762149,6,10,1
E02004150,0.2,0.16685299049748462,22.67673798211291,3,1,7
E02004151,0.2,0.2914257225198642,17.314214158451122,3,3,5
E02004152,0.2,0.3522206011591239,14.708884208228746,3,4,4
E02004153,0.2,0.3621044406823805,17.341938663888527,3,4,5
E02004154,0.2,0.521891558767197,12.671652393525429,3,7,3
E02004155,0.2,0.20434443288241416,22.120978798126952,3,1,7
E02004156,0,0.40369393139841686,27.514009674582237,1,5,8
E02004157,0.5,0.4963651010643491,9.26575185528757,4,6,2
E02004158,0,0.40336837075967513,20.06454204491161,1,5,6
E02004159,0.6666666666666666,0.8444424240914639,8.306472787505916,5,10,2
E02004160,0,0.47309767521318846,13.936095482823912,1,6,4
E02004161,0,0.17344937484677617,28.28623093895563,1,1,8
E02004162,0.4,0.5080475017816696,13.161413996514277,4,7,4
E02004163,0.4,0.466177692461966,14.221654191616766,4,6,4
E02004164,0,1,19.804901969495038,1,10,6
E02004165,0,0.9020387858778967,10.433622295161681,1,10,3
E02004166,0,0.874370709382151,12.916833583208396,1,10,4
E02004167,0,0.5956229027887147,24.13973918317832,1,8,7
E02004168,0,0.5737328001375989,27.9022137254902,1,7,8
E02004169,0.25,0.21730045967404932,12.574186516227888,3,2,3
E02004170,0.5,0.5142926948448571,13.370565966283898,4,7,4
E02004171,0,0.8405060571335026,14.037723043027475,1,10,4
E02004172,0,0.6068852665102247,20.84733678343949,1,8,6
E02004173,0,0.8994314089822257,18.97309277504105,1,10,6
E02004174,0.25,0.3946676886390734,14.749160647249191,3,5,4
E02004175,0,0.22472740713361672,36.70261153206432,1,2,9
E02004176,0,0.40799381373544047,21.891597245179064,1,5,7
E02004177,0,0.34599227020668794,26.958365988909428,1,4,8
E02004178,0.3333333333333333,0.5226645896612007,10.750340508443125,4,7,3
E02004179,0.6,0.7374234285971668,9.786030166880616,5,9,2
E02004180,0,0.31370541047960404,17.522880696364567,1,3,5
E02004181,0,0.41236440853719014,20.037297070412883,1,5,6
E02004182,0,0.18268918480025984,34.88212211757064,1,1,9
E02004183,0.25,0.2335817016115058,18.57868740252989,3,2,6
E02004184,0,0.35598010400180874,23.53534976260457,1,4,7
E02004185,0,0.5898515658982166,13.179199896694216,1,8,4
E02004186,0,0.30855438511471306,14.898981705839594,1,3,4
E02004187,0,0.23217360433123282,21.422327255480607,1,2,6
E02004188,0,0.7932022530177194,23.595616492345005,1,9,7
E02004189,0.5,0.43235947919974593,11.217664020323912,4,5,3
E02004190,0,0.36360185866764816,17.68167245254745,1,4,5
E02004191,0,0.6194857928970825,19.229641050349315,1,8,6
E02004192,0,0.5959847036328872,13.019450969680415,1,8,4
E02004193,0.7142857142857143,0.6545075648931593,8.069288658038147,5,8,2
E02004194,0,1,16.382522534785238,1,10,5
E02004195,0.25,0.2988417149866191,14.364055261299436,3,3,4
E02004196,0.25,0.541157294213529,12.614843520782397,3,7,3
E02004197,0.75,0.7200188117259758,9.08055306474369,5,9,2
E02004198,0,0.6426165951593358,16.123778002489107,1,8,5
E02004199,0,0.7043253229536864,16.564745980707396,1,9,5
E02004200,0.3333333333333333,0.2896982008125362,12.791099438963048,4,3,4
E02004201,0,0.6675283788143961,16.346890395690135,1,8,5
E02004202,0.2,0.30118296831403124,10.939673686758654,3,3,3
E02004203,0,0.8045759504558747,14.20077275073112,1,10,4
E02004204,0.3333333333333333,0.30521876647337903,11.704139483394835,4,3,3
E02004205,0,0.5931111032929919,20.293364037433157,1,8,6
E02004206,0,0.2568738792588165,20.990217124925284,1,2,6
E02004207,0.25,0.2713029141560505,12.786216373324722,3,3,4
E02004208,0.4,0.919578795946952,8.724268640613762,4,10,2
E02004209,0.3333333333333333,0.38929441535119114,14.468224767358626,4,5,4
E02004210,0,0.23585185185185184,29.658838666666664,1,2,8
E02004211,0.6,0.7086069921688356,8.943923680566241,5,9,2
E02004212,0.25,0.2456802545579635,14.337983006535946,3,2,4
E02004213,0.25,0.24561685700498634,14.813491394563293,3,2,4
E02004214,0,0.26719917172218466,26.85798634368395,1,3,8
E02004215,0,0.48480111169011636,22.55949487580337,1,6,7
E02004216,0.25,0.30635531701651353,17.320953016550988,3,3,5
E02004217,0,0.1615443230886462,18.85145402590805,1,1,6
E02004218,0.25,0.5052746134882741,13.022196413024552,3,6,4
E02004219,0.75,0.7283254802464662,8.611271656397246,5,9,2
E02004220,0,0.6130816109098658,22.054292307692307,1,8,7
E02004221,0,0.541061020115191,16.061896319421624,1,7,5
E02004222,0,0.34012673402979965,28.880783010789518,1,4,8
E02004223,0,0.3390189580831079,24.907183139057626,1,4,7
E02004224,0,0.6353108863151379,21.734036211699166,1,8,6
E02004225,0,0.312664136417599,16.66163294600137,1,3,5
E02004226,0,0.5240237453415234,22.69090484186958,1,7,7
E02004227,0,0.5110234592138351,26.590533843252306,1,7,8
E02004228,0,0.7095199035162628,26.06936806148591,1,9,7
E02004229,0,0.2930393513343685,21.462917919871426,1,3,6
E02004230,0,0.6703985274723725,18.23569851266247,1,8,6
E02004231,0,0.25135689491953295,19.94339413064058,1,2,6
E02004232,0,0.7705338064261777,21.74958531835206,1,9,7
E02004233,0.2857142857142857,0.2634043927648579,14.641597868217055,4,3,4
E02004234,0,0.5546462036955951,16.27097038269551,1,7,5
E02004235,0.25,0.31798893446690263,15.722962287869265,3,3,5
E02004236,0,0.8417450136191899,10.73152203672788,1,10,3
E02004237,0.4,0.530439998174552,10.736939923200794,4,7,3
E02004238,0.5,0.5416788432047683,8.86714169873557,4,7,2
E02004239,1,0.9882607926397735,6.5167347841472045,6,10,1
E02004240,0,0.27886651217845054,30.674040861577446,1,3,8
E02004241,0.2,0.464750214006367,13.351443712129266,3,6,4
E02004242,0.75,0.7730420064625327,7.351345745499308,5,9,1
E02004243,0.5,0.404781353942477,12.811997521685253,4,5,4
E02004244,1,0.9897237196765498,5.86118153638814,6,10,1
E02004245,0.6,0.6447147108293441,10.671997541725968,5,8,3
E02004246,0.5,0.5508811824900511,9.432724275156339,4,7,2
E02004247,0.25,0.2302939211756847,15.800081162324648,3,2,5
E02004248,0.2,0.5421000944156908,10.745410108681419,3,7,3
E02004249,0.75,0.73056614044638,5.035405552531301,5,9,1
E02004250,0.2,0.22410187883590066,17.552186016841034,3,2,5
E02004251,0.4,0.6239780653939786,8.250428749415978,4,8,2
E02004252,0.25,0.28252760925955867,13.562605850140242,3,3,4
E02004253,1,0.897172430912754,5.380108478666228,6,10,1
E02004254,0.8571428571428571,0.8706159948575639,5.404145765068018,6,10,1
E02004255,0.5,0.37456659195306874,13.356419426919032,4,4,4
E02004256,0.6,0.6105320304017372,10.820358740499458,5,8,3
E02004257,0.25,0.1860989206499822,16.080215276954096,3,1,5
E02004258,0,0.30969606904605573,15.043519855251882,1,3,4
E02004259,0.25,0.23351367158941366,18.48747740897792,3,2,6
E02004260,0.2,0.232923570283271,14.841220096205237,3,2,4
E02004261,0,0.29635680175202017,15.3502915623194,1,3,5
E02004262,0,0.36845032604526273,16.593067382687636,1,4,5
E02004263,0.3333333333333333,0.3087431693989071,12.355122438524589,4,3,3
E02004264,0,0.6402771113243763,14.399698416506718,1,8,4
E02004265,0,0.5345375254055537,16.132385572139302,1,7,5
E02004266,0,0.46104022582075777,16.027149510362104,1,6,5
E02004267,0,0.4979750714315292,15.726600511408343,1,6,5
E02004268,0,0.41080927545013846,14.125087993421053,1,5,4
E02004269,0.16666666666666666,0.44451098452266957,14.200231061774078,2,5,4
E02004270,0,0.43584825682416906,14.56367225772098,1,5,4
E02004271,0,0.2331340323646858,19.33518339630348,1,2,6
E02004272,0,0.7655332943136283,14.801238066723695,1,9,4
E02004273,0.25,0.3669128221942368,14.087285289537023,3,4,4
E02004274,0,0.4528589690012045,19.23289163942083,1,6,6
E02004275,0,0.6514523024136464,18.67684285146416,1,8,6
E02004276,0,0.38807290745000883,19.465650150415854,1,5,6
E02004277,0,0.4463113441582341,16.74292253201344,1,6,5
E02004278,0.3333333333333333,0.4822429399967478,10.237943014074835,4,6,2
E02004279,0,0.6264905234090624,12.623026609765281,1,8,3
E02004280,0,0.5684961144471917,15.719489674754776,1,7,5
E02004281,0,0.21972060219720602,30.927721822867216,1,2,8
E02004282,0.8,0.7572663907777758,8.6074397875534,6,9,2
E02004283,0.2,0.45183369709113025,22.769757987763427,3,6,7
E02004284,0,0.20360227512112913,42.179634927322525,1,1,10
E02004285,0,0.3020129667902947,26.49447256589564,1,3,8
E02004286,0,0.37844423617619494,18.64057282099344,1,4,6
E02004287,0,0.3685043094884433,17.849477979507462,1,4,5
E02004288,0,0.688965238480194,39.586338924818115,1,9,9
E02004289,0,0.4946970701312475,20.549977190036387,1,6,6
E02004290,0.25,0.5120556813925699,12.684544561165707,3,7,3
E02004291,0,0.2865606936416185,31.94898497109827,1,3,9
E02004292,0.2,0.7920716112531969,14.071116240409207,3,9,4
E02004293,0,0.1564953417774521,35.97961530409296,1,1,9
E02004294,0.6,0.6887620933099249,8.06363662171753,5,9,2
E02004295,0.2,0.19714131607335492,18.43089981121899,3,1,6
E02004296,0,0.48228716895237733,25.267107336465486,1,6,7
E02004297,0.4,0.35814305538034563,14.777400151381356,4,4,4
E02004298,0.16666666666666666,0.21023054294301974,15.311398339408667,2,1,5
E02004299,0,0.3775005630185096,25.516032496819708,1,4,7
E02004300,0,0.5002609243014945,33.45215933641975,1,6,9
E02004301,0,0.23055934983511553,40.23816277554567,1,2,9
E02004302,0,0.22153529108706851,38.611994332818135,1,2,9
E02004303,0,0.38109023894493305,22.294891973660796,1,4,7
E02004304,0,0.4569787602947551,25.74111898569571,1,6,7
E02004305,0,0.1779826464208243,25.540026138828633,1,1,7
E02004306,0.5,0.4769620253164557,15.54794329113924,4,6,5
E02004307,0,0.23013194231359313,22.667555078244863,1,2,7
E02004308,0.8,0.6977074927105116,7.909536513710129,6,9,2
E02004309,0.25,0.3372072670207629,13.934493446920053,3,4,4
E02004310,0,0.27308776258969447,25.972956816779767,1,3,7
E02004311,0,0.35013453997677174,23.788963840943847,1,4,7
E02004312,0.6,0.5795006765803997,9.120570332480819,5,7,2
E02004313,0,0.38091638671145944,32.32600822695036,1,4,9
E02004314,0.2,0.44966308504826075,11.8827989860787,3,6,3
E02004315,0.8,0.7748414376321353,5.832312808315716,6,9,1
E02004316,0,0.3523978487921716,26.458987988496027,1,4,8
E02004317,0,0.23243527923121646,29.21848538011696,1,2,8
E02004318,0.25,0.31335830212234705,19.258268102372032,3,3,6
E02004319,0.2,0.25170051341325733,21.173566649642495,3,2,6
E02004320,0.3333333333333333,0.47535885167464115,14.916272727272728,4,6,4
E02004321,0,0.3014039433332092,30.00286942675159,1,3,8
E02004322,0,0.4335008731818995,47.96075530542854,1,5,10
E02004323,0,0.38367676871359285,25.404413700633835,1,4,7
E02004324,0,0.23616757998939367,33.40087572918508,1,2,9
E02004325,0,0.2206323563351027,56.224758135241174,1,2,10
E02004326,0,0.25862333282232103,41.17675057488886,1,3,10
E02004327,0,0.2824919258881523,51.14044042155363,1,3,10
E02004328,0,0.18998628257887518,35.70252085048011,1,1,9
E02004329,0.2,0.24297098180724702,28.113877762742447,3,2,8
E02004330,0,0.35028692813935747,43.16296511627907,1,4,10
E02004331,0,0.3963062173974341,38.75789242915551,1,5,9
E02004332,0,0.32665018299058907,29.37182795253863,1,4,8
E02004333,0.4,0.41545687446626817,19.189768431539992,4,5,6
E02004334,0,0.35030360231685176,29.782328924042,1,4,8
E02004335,0,0.5639406186975473,41.78532122991347,1,7,10
E02004336,0,0.41550133888723595,35.16864162451651,1,5,9
E02004337,0,0.400351821192053,26.73273623758278,1,5,8
E02004338,0,0.3149107656879678,31.04998992515832,1,3,8
E02004339,0.25,0.4384784297438027,9.687365775244777,3,5,2
E02004340,0,0.14744913005013272,42.95698437039221,1,1,10
E02004341,0.16666666666666666,0.5428920691711389,13.559345974955278,2,7,4
E02004342,0,0.5652191694916795,50.34670350543948,1,7,10
E02004343,0,0.23965078210258275,28.131795016369587,1,2,8
E02004344,0,0.5072159802110031,27.479338901472254,1,7,8
E02004345,0,0.39583372381561627,20.529720445923974,1,5,6
E02004346,0,0.28858144972720184,18.111811574434917,1,3,5
E02004347,0,0.6080227999465748,14.443825197790714,1,8,4
E02004348,0,0.3458841775284607,18.80478959247649,1,4,6
E02004349,0,0.2649843060546786,36.241043755401904,1,3,9
E02004350,0,0.22331313975349906,23.664123563818674,1,2,7
E02004351,0,0.4019132122556495,45.80470844308886,1,5,10
E02004352,0,0.2611378604239305,38.92191837539433,1,3,9
E02004353,0.4,0.3958195528509062,19.338092737134538,4,5,6
E02004354,0,0.22693457323148455,26.71549119893723,1,2,8
E02004355,0,0.17872747132714364,48.836802839978155,1,1,10
E02004356,0,0.18993826349665047,32.01576054117956,1,1,9
E02004357,0,0.300603815471852,29.450264134163387,1,3,8
E02004358,0,0.4010403450900787,28.093677493022078,1,5,8
E02004359,0.2,0.23256681168427595,25.11280981976383,3,2,7
E02004361,0.6,0.6015037593984962,13.185930481942561,5,8,4
E02004362,0,0.3837655016910936,18.05742919954904,1,4,5
E02004363,0,0.4599732660032675,17.576867815238376,1,6,5
E02004364,0.2,0.3560410038205492,13.7744457392571,3,4,4
E02004365,0,0.2250219380719569,36.907465087125495,1,2,9
E02004366,0,0.4455806170795753,22.998163096529286,1,6,7
E02004367,0.4,0.704670621796235,10.295556221262364,4,9,2
E02004368,0,0.5094275798995227,17.477813853844324,1,7,5
E02004369,0,0.6427222297388715,16.460093573264782,1,8,5
E02004370,0,0.24313625335206232,49.595598901800535,1,2,10
E02004371,0,0.7326908510622652,32.85353346374179,1,9,9
E02004372,0,0.3085729903393498,53.15848664688427,1,3,10
E02004373,0,0.2101348834414804,26.702924315068493,1,1,8
E02004374,0,0.355005828260588,27.104725683201657,1,4,8
E02004375,0,0.30207038644373163,34.087787903319075,1,3,9
E02004376,0,0.23120546750036353,46.487072269885125,1,2,10
E02004377,0,0.28859625017476365,28.227661811853075,1,3,8
E02004378,0,0.34254042961875963,54.317577241301144,1,4,10
E02004379,0.2,0.18777874028004302,12.72492542111354,3,1,3
E02004380,0.6,0.6224423863881111,9.341777514538014,5,8,2
E02004381,0,0.729357645668211,15.823830358933225,1,9,5
E02004382,0.25,0.47695984856991613,15.688541145992074,3,6,5
E02004383,0.4,0.6265843467459046,9.303542577444011,4,8,2
E02004384,0,0.8083948698017878,12.023991061018265,1,10,3
E02004385,0,0.4957007119213443,18.480319935905992,1,6,6
E02004386,0,0.22793087342363383,22.691905651564692,1,2,7
E02004387,0,0.23190917634996583,31.066962175324676,1,2,8
E02004388,0,0.4431742639227431,23.808353252750237,1,5,7
E02004389,0.16666666666666666,0.6973104829976174,9.770581893004115,2,9,2
E02004390,0.4,0.5059651940923605,13.94389212900037,4,6,4
E02004391,0,0.723963908854565,17.94556231839731,1,9,5
E02004392,0.16666666666666666,0.5083485745024205,13.19146627218935,2,7,4
E02004393,0,0.2678429502463837,22.64428485137498,1,3,7
E02004394,0,0.4296102497274009,16.53270869125821,1,5,5
E02004395,0,0.47649748050742774,25.12570334037005,1,6,7
E02004396,0,0.32448891549717385,16.432350841976135,1,4,5
E02004397,0.2,0.3249154881430181,15.385000962232379,3,4,5
E02004398,0,0.24235326385079542,35.646407240811854,1,2,9
E02004399,0,0.24895258077499124,19.905971919267895,1,2,6
E02004400,0.42857142857142855,0.639150544482611,11.637255604046816,4,8,3
E02004401,0,0.6893109233586888,12.663455930911862,1,9,3
E02004402,0,0.17672969488611948,28.783232917920067,1,1,8
E02004403,0.25,0.685077720605767,11.263723074674848,3,9,3
E02004404,0.25,0.525168608707507,9.04897683985982,3,7,2
E02004405,1,0.9702794486215539,6.023790952380953,6,10,1
E02004406,0.75,0.7637339914621131,6.945594183564568,5,9,1
E02004407,0.8,0.8983444712457326,7.839876158276986,6,10,2
E02004408,0.6,0.6103377315095024,11.301266795787434,5,8,3
E02004409,0,0.6249823990562088,13.315003796095445,1,8,4
E02004410,0.5,0.3522385365266578,11.58041798050307,4,4,3
E02004411,0.5,0.4331220386733256,11.766871973120148,4,5,3
E02004412,0.6,0.6744628176072205,8.140171360020204,5,8,2
E02004413,0,0.5601419363634298,13.923040581378617,1,7,4
E02004414,0.5,0.6134692601764805,7.848275620526876,4,8,2
E02004415,0,0.70044434229679,13.085259970887918,1,9,4
E02004416,0,0.9613292752332171,15.978565271900955,1,10,5
E02004417,0.25,0.5082966289053796,12.714593943340933,3,7,3
E02004418,0,0.6172853382789596,17.703860117458625,1,8,5
E02004419,0,0.25278192991197473,30.550917289486797,1,2,8
E02004420,0,0.5228705138980988,15.41225431345799,1,7,5
E02004421,0,0.3535827371877565,15.387942652750088,1,4,5
E02004422,0.3333333333333333,0.46621478472270034,11.651116232263258,4,6,3
E02004423,0.4,0.548077004308524,9.53075949705725,4,7,2
E02004424,1,1,5.008812629829663,6,10,1
E02004425,0.8,0.8000555015956708,8.467646593589567,6,10,2
E02004426,0.8,0.770636516022577,7.310072281662106,6,9,1
E02004427,0.8,0.7281989067944544,7.962614675374568,6,9,2
E02004428,0,0.7834575260804769,17.101920566318924,1,9,5
E02004429,0,0.592639339635953,12.787144101876676,1,8,4
E02004430,0.4,0.549326043535234,8.454715494319556,4,7,2
E02004431,0.2,0.22053220128390968,15.278816421619384,3,2,5
E02004432,0.5,0.5826015974855242,15.066271198724452,4,8,4
E02004433,0,0.5875390799464046,21.88557447521215,1,8,7
E02004434,0,0.2076908735252766,31.74940696864111,1,1,8
E02004435,0,0.49499067896964505,27.368413566495878,1,6,8
E02004436,0,0.42595078742756054,50.48681640331076,1,5,10
E02004437,0,0.18888888888888888,27.491549122807015,1,1,8
E02004438,0,0.4000085905732776,33.753592056583244,1,5,9
E02004439,0,0.38099173553719007,39.51454876033058,1,4,9
E02004440,0,0.2009581132539,27.872083036482003,1,1,8
E02004441,0,0.18654955427372838,38.51375511274253,1,1,9
E02004442,0,0.3772756026203264,43.158088061943836,1,4,10
E02004443,0,0.3612970228479114,18.325564735748905,1,4,6
E02004444,0.6666666666666666,0.6502097885976439,11.386959045116075,5,8,3
E02004445,0,0.1710989785135611,32.5318274040155,1,1,9
E02004446,0.25,0.3890287645719804,12.718496577836026,3,5,3
E02004447,0,0.6032068292419649,14.267642967014186,1,8,4
E02004448,0,0.7414104882459313,11.169892857142857,1,9,3
E02004449,0,0.80192843866171,21.2480468169145,1,10,6
E02004450,0,0.6411208267090619,14.028115421303655,1,8,4
E02004451,0.4,0.6185978551623896,10.315342538872128,4,8,2
E02004452,0.5,0.4964689539674706,11.2519532188389,4,6,3
E02004453,0,0.22480726872246695,27.800522026431718,1,2,8
E02004454,0,0.5574183816399094,16.475351686240707,1,7,5
E02004455,0.75,0.8844024507270982,7.279842279739896,5,10,1
E02004456,0,0.49456748850814874,20.67473161303803,1,6,6
E02004457,0,0.4442899323745118,17.453593104105153,1,5,5
E02004458,0.6,0.7485949306447749,6.827650599917252,5,9,1
E02004459,0.5,0.5598870923127216,8.57178518872432,4,7,2
E02004460,0.16666666666666666,0.15287485907553552,18.222116121758738,2,1,6
E02004461,0,0.6448404685873886,22.995415751225284,1,8,7
E02004462,0.14285714285714285,0.2747909959821317,15.525599525841633,2,3,5
E02004463,0.2,0.4484095624142223,11.44272916919345,3,6,3
E02004464,0.5714285714285714,0.5213850443305011,9.622344637303101,5,7,2
E02004465,0.5,0.49599607779048865,9.512807811733943,4,6,2
E02004466,0.4,0.4336728579988017,12.870793768723788,4,5,4
E02004467,0.2,0.1876421985390971,15.332008741468089,3,1,5
E02004468,1,1,3.08860101341841,6,10,1
E02004469,0.5,0.5037448068492207,8.518320540776276,4,6,2
E02004470,0.5,0.531284966280668,10.014718316010132,4,7,2
E02004471,0.2,0.18593563766388557,14.799833849821216,3,1,4
E02004472,1,1,7.151207172590459,6,10,1
E02004473,0.2,0.7785731204699416,10.580081008100809,3,9,3
E02004474,0,0.7496666497207556,12.873827238857459,1,9,4
E02004475,0.25,0.7658763839082979,10.331372359416841,3,9,2
E02004476,1,0.9721223389175683,7.150673681573344,6,10,1
E02004477,0.75,0.8981214747915152,7.337122452333991,5,10,1
E02004478,0,0.3946801459725783,17.563248520710058,1,5,5
E02004479,0.4,0.5021727428274814,10.367998173627177,4,6,3
E02004480,0,0.4114744854806879,16.58311657738934,1,5,5
E02004481,0,0.5010951051006909,21.735686755843012,1,6,7
E02004482,0,0.3194033384633598,34.218508464543625,1,3,9
E02004483,0,0.7536444861699205,19.656832059216114,1,9,6
E02004484,0,0.3656688074483377,29.7915023803558,1,4,8
E02004485,0,0.5752420239227847,14.421253622188493,1,7,4
E02004486,0.8,0.7175722543352601,6.976555606936416,6,9,1
E02004487,0.2,0.1577863224388904,19.194833836858006,3,1,6
E02004488,0.6666666666666666,0.6910247514017533,8.227360094173044,5,9,2
E02004489,0.2,0.7267395087116675,11.521786711034778,3,9,3
E02004490,0,0.19065327879013264,29.791319325647702,1,1,8
E02004491,0.8,0.8262906264239225,6.662604600077529,6,10,1
E02004492,0.16666666666666666,0.4243430140541024,10.99573424715758,2,5,3
E02004493,0.16666666666666666,0.4151318972938007,16.712757379270297,2,5,5
E02004494,0,0.7258665653353045,12.87763890811987,1,9,4
E02004495,0.5,0.45780875204650157,11.442015915119363,4,6,3
E02004496,0.8,0.7376302345903072,6.816440229885058,6,9,1
E02004497,0.8,0.7996987951807228,8.288919176706829,6,10,2
E02004498,0,0.3840310945338697,17.73402743266077,1,5,5
E02004499,1,0.9350334429030117,5.37952398203159,6,10,1
E02004500,0.6,0.5467176220319837,10.026334350147074,5,7,2
E02004501,0.2,0.3577220486009696,13.461269561598224,3,4,4
E02004502,0,0.6072247724574594,14.292648571428574,1,8,4
E02004503,0.8,0.8031512045571166,6.0683043317289895,6,10,1
E02004504,0.5,0.471858086252506,8.533111963003527,4,6,2
E02004505,0.3333333333333333,0.31889178133134993,17.477383599851247,4,3,5
E02004506,0.25,0.576018493554945,11.510190917901149,3,7,3
E02004507,0.16666666666666666,0.22297178246809768,15.364423473990177,2,2,5
E02004508,0.25,0.3127106430601515,10.375049869970935,3,3,3
E02004509,0.25,0.6109980928162746,11.965072949777495,3,8,3
E02004512,0,0.42929027924476865,19.69996152779062,1,5,6
E02004513,0,0.21804928294112985,33.10183107519214,1,2,9
E02004514,0.5,0.4485634697292364,12.854997651734102,4,6,4
E02004515,0,0.5447762784847904,13.026072093965169,1,7,4
E02004516,0,0.23187912106443612,23.801964754886253,1,2,7
E02004517,0.2,0.3868843602296255,13.304963413235463,3,5,4
E02004518,0.5,0.3659449584078364,11.221862629246676,4,4,3
E02004519,0.4,0.5800382671273951,10.21538971785133,4,7,2
E02004520,0,0.7238335435056746,21.508337221521646,1,9,6
E02004521,0,0.18713486289871292,24.297062451035256,1,1,7
E02004522,0.6,0.7696166087672442,5.995367893933613,5,9,1
E02004523,0,0.2153856669646143,26.200853546453544,1,2,7
E02004524,0.4,0.41401739731189546,12.28388830548926,4,5,3
E02004525,0.6,0.5931288666578912,13.31733565881269,5,8,4
E02004526,0.6,0.5691913055218037,11.89954691508033,5,7,3
E02004527,0.2,0.46607734871813017,14.050476574759022,3,6,4
E02004528,0,0.47964394404378297,14.576673590864917,1,6,4
E02004529,0,0.6566875186178135,22.071938188859104,1,8,7
E02004530,0.25,0.3282940757770378,14.48906124669672,3,4,4
E02004531,0,0.5923984917423682,13.329686509123542,1,8,4
E02004532,0.25,0.48950799477487306,10.830303644360667,3,6,3
E02004533,0,0.1873206722229813,21.870231042492147,1,1,7
E02004534,0,0.30515992441209405,19.38115203900709,1,3,6
E02004535,0,0.3963204992346638,25.29766838754087,1,5,7
E02004536,0.5,0.4240113333905726,9.853331158238174,4,5,2
E02004537,0,0.30521260177744663,22.96450657229525,1,3,7
E02004538,0.5,0.758610101236087,10.394853560042508,4,9,3
E02004539,0,0.4506598923929256,17.83700835020243,1,6,5
E02004540,0.75,0.7220389310458595,9.736939623886506,5,9,2
E02004541,0.5714285714285714,0.7024558403276254,8.017742026507054,5,9,2
E02004542,0.25,0.39544187198414976,10.053646933819065,3,5,2
E02004543,0.25,0.5554587507344028,13.922000423908434,3,7,4
E02004544,0,0.5585151587997398,13.855382590005373,1,7,4
E02004545,0,0.6492359475876309,24.601234985892784,1,8,7
E02004546,0,0.5298576755213817,26.07213086699383,1,7,7
E02004547,0,0.7215590615322874,21.92649994309776,1,9,7
E02004548,0.6,0.8284186108704878,8.322962222467691,5,10,2
E02004549,0,0.658251727428382,23.893913591359137,1,8,7
E02004550,0,0.3589158359019332,26.318589316344035,1,4,7
E02004551,0,0.3110453177304565,25.77363495456975,1,3,7
E02004552,0,0.35812369225816837,17.648529510703366,1,4,5
E02004553,0,0.20505542038388755,27.32511557177616,1,1,8
E02004554,0,0.19219178082191782,21.199430273972602,1,1,6
E02004555,0,0.6789040327651548,12.401602841459475,1,9,3
E02004556,0.5,0.5544928242897065,8.83321501659292,4,7,2
E02004557,0,0.63994517150429,15.846061595502931,1,8,5
E02004558,0,0.22958953540820928,21.248241617801835,1,2,6
E02004559,0.3333333333333333,0.4291277162981297,10.625572094830936,4,5,3
E02004560,0,0.5072447592869309,17.805611987381706,1,7,5
E02004561,0.2857142857142857,0.3885154779361399,13.462813843632508,4,5,4
E02004562,0,0.627817167352771,13.131942727860373,1,8,4
E02004563,0.75,0.7464917632702868,10.495724069554607,5,9,3
